"SalePrice","TotalRooms","Bedrooms","FullBath","HalfBath","Fireplaces","LivArea","GarageArea","PoolArea","YearBuilt","YearSold","BldgType"
80000,7,4,1,1,1,1760,648,0,1910,2006,"1Fam"
105000,6,3,1,0,0,1214,936,0,1915,2006,"1Fam"
160000,10,3,2,0,1,2414,520,0,1900,2006,"2fmCon"
170000,7,3,2,0,1,1466,566,0,1936,2006,"1Fam"
160000,6,3,2,0,1,1324,440,0,1965,2006,"1Fam"
159950,6,3,1,0,1,1086,484,0,1966,2006,"1Fam"
165000,6,3,1,0,1,1146,294,0,1963,2006,"1Fam"
159000,7,3,1,1,1,1734,440,0,1962,2006,"1Fam"
147000,6,3,1,1,0,1207,264,0,1962,2006,"1Fam"
115000,5,2,1,0,0,912,288,0,1964,2006,"1Fam"
159500,6,3,1,0,1,1194,539,0,1959,2006,"1Fam"
120000,4,2,1,0,0,864,288,0,1959,2006,"1Fam"
129900,5,2,1,0,0,816,308,0,1957,2006,"1Fam"
183000,6,3,2,0,2,1773,418,0,1961,2006,"1Fam"
157500,5,2,2,0,1,1472,484,0,1959,2006,"1Fam"
277500,9,3,3,0,2,2448,441,0,1962,2006,"1Fam"
207500,6,2,1,0,2,1600,319,0,1957,2006,"1Fam"
147500,6,3,1,1,0,1521,597,0,1950,2006,"1Fam"
135000,6,4,1,1,0,1192,0,0,1949,2006,"1Fam"
109500,5,2,1,0,0,1040,625,0,1950,2006,"1Fam"
109900,4,2,1,0,0,1040,420,0,1950,2006,"1Fam"
133700,6,3,1,0,0,1040,286,0,1959,2006,"1Fam"
81400,6,2,2,0,0,1040,400,0,1950,2006,"Duplex"
87500,6,2,2,0,0,1040,400,0,1949,2006,"Duplex"
93500,6,2,2,0,0,1040,400,0,1950,2006,"Duplex"
119000,8,4,2,0,0,1556,0,0,1960,2006,"Duplex"
141000,6,3,1,0,0,1150,300,0,1959,2006,"1Fam"
146000,6,3,1,0,0,1150,288,0,1961,2006,"1Fam"
155000,6,3,1,1,1,1348,453,0,1966,2006,"1Fam"
134500,6,3,1,0,0,999,300,0,1962,2006,"1Fam"
120000,6,3,1,0,0,1045,528,0,1962,2006,"1Fam"
105000,5,3,1,0,0,864,336,0,1962,2006,"1Fam"
124000,6,3,1,0,0,1025,0,0,1962,2006,"2fmCon"
169000,8,5,2,0,0,2014,624,0,1900,2006,"1Fam"
107000,8,3,1,0,0,1328,210,0,1925,2006,"1Fam"
135000,6,3,1,0,0,1668,240,0,1948,2006,"1Fam"
111500,9,4,1,0,1,1657,162,0,1920,2006,"1Fam"
156500,7,3,1,0,0,1416,400,0,1900,2006,"1Fam"
178000,6,3,1,1,1,1641,546,0,1925,2006,"1Fam"
139900,7,4,1,0,0,1428,576,0,1900,2006,"1Fam"
105000,5,2,1,0,1,1004,200,0,1930,2006,"1Fam"
110000,5,2,1,0,0,813,270,0,1930,2006,"1Fam"
111500,9,4,2,0,0,1951,576,0,1900,2006,"2fmCon"
108000,5,2,1,0,0,1032,280,0,1924,2006,"1Fam"
111500,5,2,1,0,0,844,216,0,1925,2006,"1Fam"
124000,8,3,1,0,0,1750,240,0,1880,2006,"1Fam"
105000,5,2,1,0,0,864,528,0,1950,2006,"1Fam"
116000,6,2,1,0,0,1118,440,0,1920,2006,"1Fam"
96900,7,2,1,0,0,1376,216,0,1905,2006,"1Fam"
135500,5,3,1,0,0,960,576,0,1955,2006,"2fmCon"
139000,7,5,1,1,0,1566,450,0,1924,2006,"1Fam"
120000,5,3,1,1,0,1182,378,0,1945,2006,"1Fam"
126175,6,3,1,0,0,1163,220,0,1955,2006,"1Fam"
64000,5,2,1,0,0,840,250,0,1920,2006,"1Fam"
137000,9,4,2,0,0,1928,440,0,1910,2006,"2fmCon"
87000,8,4,2,0,0,1774,779,0,1900,2006,"1Fam"
163000,6,2,1,1,2,1768,320,0,1914,2006,"1Fam"
155000,9,5,2,0,0,2104,432,0,1910,2006,"1Fam"
79000,6,3,1,0,0,1440,352,0,1900,2006,"1Fam"
144000,7,3,1,0,1,1690,225,0,1916,2006,"1Fam"
114504,7,3,1,0,0,1368,216,0,1910,2006,"1Fam"
157000,8,4,1,1,0,1762,576,0,1920,2006,"1Fam"
125000,7,4,1,0,0,1200,312,0,1923,2006,"1Fam"
93500,8,2,2,0,0,1248,0,0,1920,2006,"Duplex"
125000,5,3,1,0,0,960,624,0,1958,2006,"1Fam"
64500,5,2,1,0,0,1020,0,0,1918,2006,"1Fam"
1e+05,4,2,1,0,2,788,0,0,1941,2006,"1Fam"
140200,6,3,1,0,1,1577,312,0,1939,2006,"1Fam"
202500,9,2,1,0,1,1827,240,0,1924,2006,"1Fam"
159000,7,3,2,0,2,1664,420,0,1947,2006,"1Fam"
119900,5,3,1,0,1,1118,410,0,1939,2006,"2fmCon"
114500,6,3,1,0,1,1176,528,0,1934,2006,"1Fam"
115000,7,3,1,0,0,1344,240,0,1936,2006,"1Fam"
75000,6,3,1,0,0,1162,258,0,1930,2006,"1Fam"
88000,6,3,1,0,0,1015,450,0,1925,2006,"1Fam"
80500,3,2,1,0,0,912,0,0,1947,2006,"1Fam"
149000,8,3,1,0,1,1576,225,0,1928,2006,"1Fam"
110000,7,3,1,0,0,1324,180,0,1930,2006,"1Fam"
110500,5,2,1,0,1,1103,440,0,1925,2006,"1Fam"
89000,4,2,1,0,0,616,205,0,1921,2006,"1Fam"
113000,5,2,1,0,1,1048,280,0,1922,2006,"1Fam"
109000,4,2,1,0,0,816,210,0,1925,2006,"1Fam"
220000,8,5,2,0,1,2486,576,0,1962,2006,"1Fam"
129000,6,3,1,0,0,960,576,0,1970,2006,"2fmCon"
117000,5,2,1,0,0,1635,255,0,1910,2006,"1Fam"
107000,7,3,2,0,0,1430,370,0,1924,2006,"1Fam"
116500,7,3,1,0,0,1330,390,0,1910,2006,"1Fam"
72000,4,2,1,0,0,819,0,0,1919,2006,"1Fam"
119500,7,3,2,0,1,1376,198,0,1937,2006,"1Fam"
125500,6,2,1,1,0,1360,297,0,1938,2006,"1Fam"
91000,6,3,1,0,1,1077,210,0,1922,2006,"1Fam"
84500,5,2,1,0,0,754,0,0,1935,2006,"2fmCon"
90000,6,3,1,0,0,984,308,0,1930,2006,"1Fam"
137500,7,3,1,0,1,1422,288,0,1951,2006,"1Fam"
150000,8,4,2,0,0,1921,576,0,1964,2006,"Duplex"
131000,7,3,1,0,1,1640,394,0,1950,2006,"1Fam"
130000,6,3,1,0,0,1352,288,0,1958,2006,"1Fam"
125000,6,2,1,0,1,1032,260,0,1935,2006,"1Fam"
80000,4,2,1,0,0,879,180,0,1936,2006,"1Fam"
157000,4,2,2,0,0,1073,246,0,2004,2006,"1Fam"
148000,6,3,1,1,1,1382,459,0,1963,2006,"1Fam"
90000,6,2,2,0,0,1296,516,0,1967,2006,"Duplex"
154500,6,3,1,0,0,1068,264,0,1963,2006,"1Fam"
153600,6,3,1,0,1,1064,528,0,1967,2006,"1Fam"
164500,6,3,1,0,2,1320,564,0,1966,2006,"1Fam"
132000,4,2,1,0,0,934,336,0,1964,2006,"1Fam"
142500,6,3,1,0,0,1059,286,0,1966,2006,"1Fam"
158000,7,3,1,1,1,1159,336,0,1968,2006,"1Fam"
149500,6,3,1,1,1,1400,440,0,1978,2006,"1Fam"
165000,7,3,1,1,1,1458,512,0,1967,2006,"1Fam"
180000,7,3,2,1,1,1721,440,0,1968,2006,"1Fam"
160500,6,3,1,0,1,1040,616,0,1978,2006,"1Fam"
156500,10,6,2,0,0,1967,580,0,1977,2006,"Duplex"
157000,10,6,2,0,0,1949,586,0,1977,2006,"Duplex"
172500,8,4,2,0,1,1920,451,0,1958,2006,"1Fam"
155000,8,3,2,0,1,1803,484,0,1957,2006,"1Fam"
170000,6,3,1,1,1,1779,454,0,1955,2006,"1Fam"
105000,5,2,1,0,1,872,322,0,1924,2006,"1Fam"
145000,3,0,0,0,0,960,364,0,1965,2006,"1Fam"
168000,6,3,1,1,1,1437,576,0,1956,2006,"1Fam"
278000,6,2,1,0,2,1830,521,0,1967,2006,"1Fam"
164000,4,1,1,0,2,1000,575,0,1963,2006,"1Fam"
225000,7,3,2,0,1,2287,667,0,1953,2006,"1Fam"
130000,4,2,1,0,0,810,576,0,1971,2006,"1Fam"
142500,5,3,1,0,1,894,440,0,1974,2006,"1Fam"
148400,7,2,2,1,0,1700,450,0,1980,2006,"Twnhs"
190000,6,2,1,1,1,1453,445,0,1986,2006,"1Fam"
146000,6,3,1,1,1,1350,504,0,1954,2006,"1Fam"
128000,6,3,1,0,2,1150,215,0,1942,2006,"1Fam"
225000,8,3,3,0,0,2008,230,0,1948,2006,"1Fam"
274970,8,4,2,0,1,2201,432,738,1966,2006,"1Fam"
235000,8,4,2,0,2,2009,795,0,1928,2006,"1Fam"
415000,7,5,3,1,2,3672,836,0,1935,2006,"1Fam"
182000,6,3,2,0,1,1560,528,0,1962,2006,"1Fam"
135000,7,3,1,0,1,1488,569,0,1952,2006,"1Fam"
137000,6,3,1,0,0,1057,288,0,1955,2006,"1Fam"
136900,7,4,2,0,0,1855,325,0,1954,2006,"1Fam"
149900,7,5,1,1,0,1609,305,0,1953,2006,"1Fam"
123500,6,2,1,0,0,1148,308,0,1952,2006,"1Fam"
93000,5,3,1,0,1,1124,0,0,1954,2006,"1Fam"
91500,7,4,1,0,1,1456,280,0,1948,2006,"1Fam"
180000,5,3,2,0,1,1298,403,0,1985,2006,"1Fam"
209000,9,4,2,1,1,2559,506,0,1989,2006,"1Fam"
215000,8,3,2,1,1,1911,471,0,1993,2006,"1Fam"
224500,8,2,2,0,0,1440,920,0,1993,2006,"Duplex"
229800,7,3,2,1,0,1876,848,0,2005,2006,"1Fam"
183600,6,2,2,0,0,1208,632,0,2005,2006,"1Fam"
194000,6,2,2,0,0,1220,632,0,2006,2006,"1Fam"
193879,6,2,2,0,1,1294,662,0,2006,2006,"1Fam"
221500,7,3,2,0,0,1614,865,0,2005,2006,"1Fam"
204900,5,2,2,0,0,1498,675,0,2006,2006,"1Fam"
239799,7,3,2,1,0,1962,868,0,2006,2006,"1Fam"
233555,7,3,2,0,1,1846,495,0,2006,2006,"1Fam"
260000,7,3,2,0,0,1734,660,0,2005,2006,"1Fam"
294900,6,2,2,1,0,1590,754,0,2005,2006,"1Fam"
209700,8,3,2,1,0,1809,638,0,2005,2006,"1Fam"
225000,7,3,2,0,1,1614,576,0,2005,2006,"1Fam"
181000,6,3,2,1,0,1596,610,0,2005,2006,"1Fam"
220000,8,3,2,1,1,1915,506,0,1992,2006,"1Fam"
190000,7,4,2,0,0,1582,390,0,1964,2006,"1Fam"
180000,4,1,1,0,2,988,540,0,1969,2006,"1Fam"
280000,5,2,2,0,2,1533,576,0,1975,2006,"1Fam"
158900,6,3,2,0,1,1388,522,0,1968,2006,"1Fam"
148000,5,2,1,0,0,914,576,0,1996,2006,"1Fam"
145000,5,3,1,1,0,1100,462,0,1996,2006,"1Fam"
187000,6,3,2,1,1,1499,473,0,1995,2006,"1Fam"
193000,5,3,2,0,0,1425,591,0,1998,2006,"1Fam"
156000,5,3,1,0,0,990,576,0,1995,2006,"1Fam"
235000,6,3,2,0,0,1525,541,0,2000,2006,"1Fam"
217000,6,3,2,0,0,1494,576,0,1997,2006,"1Fam"
214000,6,3,2,0,0,1588,472,0,1999,2006,"1Fam"
196000,7,3,2,1,0,1749,515,0,1999,2006,"1Fam"
217000,7,3,2,1,1,1779,586,0,1999,2006,"1Fam"
2e+05,8,3,2,1,0,1861,492,0,2002,2006,"1Fam"
205000,6,3,2,0,1,1541,843,0,2001,2006,"1Fam"
132500,6,3,1,0,0,954,576,0,1976,2006,"1Fam"
157500,6,3,1,1,0,1388,317,0,1977,2006,"1Fam"
174000,6,3,2,0,0,1282,672,0,1978,2006,"1Fam"
128500,5,3,1,1,1,971,300,0,1969,2006,"1Fam"
128500,5,3,1,0,0,864,288,0,1972,2006,"1Fam"
149900,5,3,1,0,0,894,552,0,1972,2006,"1Fam"
119900,5,3,1,0,0,864,297,0,1972,2006,"1Fam"
255000,7,3,2,1,1,1989,586,0,2002,2006,"1Fam"
222000,6,3,2,1,0,1762,591,0,2002,2006,"1Fam"
214000,7,3,2,1,1,1755,530,0,1999,2006,"1Fam"
220000,5,1,1,1,1,1358,418,0,2002,2006,"1Fam"
275000,7,3,2,0,1,1787,748,0,2001,2006,"1Fam"
197000,8,4,2,1,0,1909,529,0,2002,2006,"1Fam"
230000,6,3,2,0,0,1654,900,0,2002,2006,"1Fam"
268500,8,3,2,1,1,2214,646,0,1999,2006,"1Fam"
210900,9,4,2,1,1,2049,467,0,1996,2006,"1Fam"
227000,8,3,2,1,1,1939,555,0,1998,2006,"1Fam"
237000,8,4,2,1,1,1995,610,0,1995,2006,"1Fam"
274300,8,3,2,1,1,2097,583,0,1998,2006,"1Fam"
216837,8,3,2,0,1,1836,484,0,2004,2006,"1Fam"
133000,4,1,1,0,0,848,420,0,2003,2006,"TwnhsE"
155900,3,1,1,0,1,848,420,0,2004,2006,"TwnhsE"
233230,8,3,2,1,1,1919,685,0,2006,2006,"1Fam"
207000,7,3,2,0,0,1390,545,0,2003,2006,"1Fam"
195000,8,4,2,1,1,1948,434,0,2004,2006,"1Fam"
2e+05,7,3,2,0,0,1700,544,0,2003,2006,"1Fam"
203160,7,3,2,1,0,1737,578,0,2006,2006,"1Fam"
195800,6,3,2,1,0,1611,572,0,2005,2006,"1Fam"
212900,7,3,2,0,0,1552,782,0,2005,2006,"1Fam"
196500,7,3,2,1,0,1720,565,0,2004,2006,"1Fam"
198000,6,3,2,0,0,1336,502,0,2005,2006,"1Fam"
173900,6,3,2,1,0,1500,564,0,2005,2006,"1Fam"
163990,8,3,2,1,1,1456,390,0,2005,2006,"1Fam"
164990,6,3,2,0,1,1310,400,0,2005,2006,"1Fam"
98000,6,3,2,0,0,1436,528,0,1910,2006,"1Fam"
149900,6,3,1,1,2,1466,528,0,1959,2006,"1Fam"
102000,6,2,1,0,0,1220,396,0,1951,2006,"1Fam"
127500,4,4,2,0,0,1012,0,0,1975,2006,"Duplex"
127500,4,4,2,0,0,980,0,0,1975,2006,"Duplex"
119900,5,2,1,0,0,1176,360,0,1969,2006,"1Fam"
196500,8,3,2,1,1,1724,616,0,2003,2006,"1Fam"
229000,9,3,2,1,1,2314,502,0,2003,2006,"1Fam"
145000,5,2,1,0,0,1072,525,0,2005,2006,"TwnhsE"
140000,5,2,2,0,0,1072,525,0,2005,2006,"TwnhsE"
142500,5,2,1,0,0,1072,525,0,2005,2006,"TwnhsE"
134000,7,3,2,0,0,1709,380,0,2004,2006,"Twnhs"
130000,7,3,2,0,0,1709,380,0,2004,2006,"Twnhs"
130000,7,3,2,0,0,1709,380,0,2004,2006,"Twnhs"
137500,7,3,2,0,0,1709,380,0,2004,2006,"Twnhs"
130000,7,3,2,0,0,1708,380,0,2004,2006,"TwnhsE"
97900,5,3,1,0,0,936,265,0,1948,2006,"1Fam"
92000,7,3,2,0,0,1338,528,0,1915,2006,"1Fam"
107000,9,4,1,1,0,1669,288,0,1924,2006,"1Fam"
81000,8,5,1,0,0,1184,0,0,1910,2006,"1Fam"
104900,7,4,1,0,0,1221,392,0,1924,2006,"1Fam"
115000,5,2,1,0,0,864,572,0,1955,2006,"1Fam"
125000,6,3,2,0,1,1482,609,0,1954,2006,"1Fam"
116000,7,3,1,1,0,1250,280,0,1918,2006,"1Fam"
83000,8,3,1,0,1,1414,0,0,1922,2006,"1Fam"
118500,10,5,1,0,0,2230,440,0,1912,2006,"1Fam"
121000,5,3,1,0,0,1273,275,0,1910,2006,"1Fam"
160000,10,5,2,0,0,1928,0,0,1916,2006,"2fmCon"
140000,6,2,1,0,2,1595,240,0,1940,2006,"1Fam"
137000,6,3,2,0,0,1551,240,0,1938,2006,"1Fam"
128000,6,3,1,0,0,1340,440,0,1945,2006,"2fmCon"
160000,6,3,1,0,2,1479,312,0,1926,2006,"1Fam"
138887,9,4,1,1,0,1784,180,0,1914,2006,"1Fam"
149000,6,3,1,0,0,1510,216,0,1920,2006,"1Fam"
102000,7,4,2,0,0,1522,0,0,1926,2006,"1Fam"
167000,7,4,1,1,1,1636,288,0,1919,2006,"1Fam"
200100,9,4,1,1,1,1802,216,0,1920,2006,"1Fam"
131000,6,3,2,0,2,1465,240,0,1939,2006,"1Fam"
112000,6,4,1,0,0,1288,240,0,1941,2006,"1Fam"
140000,7,3,1,0,1,1717,642,0,1915,2006,"1Fam"
195000,7,3,1,1,1,1550,318,0,1920,2006,"1Fam"
230000,7,3,1,0,2,1517,400,0,1929,2006,"1Fam"
194000,7,2,1,1,1,1717,410,0,1940,2006,"1Fam"
137500,5,2,1,0,1,1180,252,0,1922,2006,"1Fam"
250000,6,3,1,1,1,2057,180,0,1936,2006,"1Fam"
218000,7,4,2,0,1,1671,451,0,1929,2006,"1Fam"
239000,9,4,2,1,1,2345,360,0,1932,2006,"1Fam"
199500,8,3,1,1,2,1609,579,0,1932,2006,"1Fam"
210000,8,3,1,1,1,1801,365,0,1930,2006,"1Fam"
230000,6,2,1,0,1,1811,470,0,1956,2006,"1Fam"
217500,7,3,2,0,1,1647,621,0,1977,2006,"1Fam"
257000,9,4,2,0,3,2315,342,0,1950,2006,"1Fam"
157000,5,2,1,0,2,1336,375,0,1953,2006,"2fmCon"
223000,7,3,2,0,1,1844,540,0,1969,2006,"1Fam"
102000,5,2,1,0,0,976,215,0,1942,2006,"1Fam"
145400,6,3,1,0,0,1285,506,0,1926,2006,"1Fam"
72000,4,2,1,0,0,672,0,0,1925,2006,"1Fam"
85000,4,2,1,0,0,641,272,0,1925,2006,"1Fam"
106500,6,2,1,0,0,951,327,0,1936,2006,"1Fam"
139000,6,4,2,0,0,1638,384,0,1957,2006,"1Fam"
108000,7,3,1,1,0,1336,570,0,1920,2006,"1Fam"
115000,8,4,2,0,0,1396,0,0,1951,2006,"2fmCon"
78000,6,2,1,0,0,936,0,0,1916,2006,"1Fam"
375000,5,2,2,0,1,1778,495,0,2005,2006,"TwnhsE"
3e+05,5,2,2,0,1,1646,525,0,2004,2006,"TwnhsE"
242500,6,3,2,0,1,1625,576,0,1979,2006,"1Fam"
145000,10,4,2,0,0,1664,616,0,1978,2006,"Duplex"
209000,7,3,2,0,0,1491,490,0,2001,2006,"1Fam"
135000,4,2,1,0,0,1004,504,0,1977,2006,"Duplex"
148000,6,3,2,0,0,1210,528,0,1975,2006,"1Fam"
171000,9,5,3,0,0,1959,766,0,1988,2006,"Duplex"
335000,9,4,2,1,2,2519,628,0,1989,2006,"1Fam"
250764,6,2,1,0,2,1650,518,0,1958,2006,"1Fam"
228000,6,2,2,1,1,1707,511,0,1981,2006,"1Fam"
176000,5,2,2,0,1,1137,551,0,1987,2006,"1Fam"
180000,6,2,2,0,1,1339,484,0,1990,2006,"1Fam"
250000,8,4,2,1,0,2514,693,0,1990,2006,"1Fam"
202000,5,2,2,0,0,1403,470,0,2000,2006,"1Fam"
312500,7,3,2,0,1,1800,765,0,2002,2006,"1Fam"
320000,8,3,2,0,2,1960,714,0,2005,2006,"1Fam"
369900,7,2,2,0,2,2028,880,0,2005,2006,"1Fam"
359900,9,3,2,0,1,1838,682,0,2005,2006,"1Fam"
81500,6,3,1,1,0,1600,270,0,1951,2006,"1Fam"
215000,8,2,2,0,0,1368,784,0,1997,2006,"Duplex"
164000,5,2,2,0,0,1216,402,0,1998,2006,"Twnhs"
153500,5,2,2,0,0,1337,405,0,1998,2006,"TwnhsE"
84500,6,3,1,0,0,1140,0,0,2006,2006,"1Fam"
104500,5,3,1,1,1,1304,336,0,1977,2006,"TwnhsE"
127000,6,4,2,0,1,1475,336,0,1977,2006,"TwnhsE"
151400,10,5,2,1,1,2521,576,0,1973,2006,"TwnhsE"
126500,5,3,1,0,0,874,288,0,1968,2006,"1Fam"
146500,8,4,2,0,0,1652,928,0,1970,2006,"Duplex"
73000,3,1,1,0,0,630,0,0,1970,2006,"Twnhs"
79400,5,3,1,1,0,1092,253,0,1972,2006,"TwnhsE"
140000,8,3,1,0,1,1360,336,0,1969,2006,"1Fam"
92000,3,1,1,0,0,630,0,0,1970,2006,"Twnhs"
87550,5,3,1,1,0,1092,286,0,1970,2006,"Twnhs"
79500,5,3,1,1,0,1092,0,0,1970,2006,"Twnhs"
90500,5,3,1,1,0,1092,0,0,1970,2006,"Twnhs"
71000,6,3,1,1,0,1092,286,0,1970,2006,"TwnhsE"
150900,8,4,2,0,0,1728,574,0,1976,2006,"Duplex"
188000,8,4,2,0,0,1728,560,0,1976,2006,"Duplex"
160000,5,3,2,0,1,1126,484,0,1977,2006,"1Fam"
131000,7,4,1,0,1,1224,576,0,1960,2006,"1Fam"
142500,6,3,1,0,0,1003,588,0,1984,2006,"1Fam"
131000,5,2,1,0,0,902,484,0,1983,2006,"1Fam"
132000,6,3,1,0,0,970,0,0,1992,2006,"1Fam"
170000,6,2,1,0,1,1389,418,0,1974,2006,"1Fam"
188000,9,3,2,1,1,2000,650,0,1993,2006,"1Fam"
