"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
16412300,124338883,"2017-01-01",5486665,"Isabel","Very nice bedroom in confortable apartment, and Rahel is a really good anfitriona,",5
16413638,124753649,"2017-01-02",47150346,"Nikola","Fantastic location. Clean, cosy apartment. Close to subway. Lots of shopping nearby, especially on Broadway. Great eateries nearby. The famous Prince Street pizza is steps away! The host, Kaj, was super responsive to questions, and very kind. Highly recommended!",5
16414567,125020952,"2017-01-03",33675949,"Christian","Oscar was very communicative and did everything possible to make our trip awesome. Our flight was 3 ours late and still he has been waiting for our arrival until past midnight to welcome us. Everything was the way it was portayed pefore. We highly recommend it",5
16415427,217278451,"2017-12-08",150315758,"Ranjeet","It was amazing stay during my almost 3 months stay in the heart of NY. Location is at prominent place and accessible easily. MO - Personally you are perfect host. If I get another chance to visit I would prefer to share your apartment . Thanks MO everything you did for me.",5
16424642,130335993,"2017-02-05",21871319,"Robin","This place was PERFECT.  I wish I could live in a place like this.   Very cool large artitst loft in a stylishly converted warehouse.  Super close to the the train.  Bushwic is a really fun neighborhood to stay in. Lots of cool restaurants and bars but also residential so it's not loud.    The room was super cute with lots of light.  FReddi was a great host.  Very kind and helpful and knowledgeable about the city.  I've stayed in places all over New York and this really seemed like the best price for such a sweet spot.  ill be back indeed.",5
16424934,123277742,"2016-12-28",6314896,"Stacie","The location is excellent and getting in and out of the apartment is easy. It's in the center of everything but still quiet. The size of the apartment is large for NYC and we had everything we needed. The host was very communicative and provided Wifi along with other helpful details about the place before we got there. Make sure you know where and how to obtain the keys before you arrive as that was the only confusing part of my stay. Would stay there again!",3
16425155,138379735,"2017-03-19",76637342,"Mary Ann","If you're looking for a central location, close to the park and shops, where you can easily come and go, this is your spot. Clean, high quality, excellent staff, and quiet environment. My friends and I could go out and about in the city, and then come back to quietly rest very easily. I will come back to this place again. 

Also, they were able to hold our luggage before and after our stay, allowing us to squeeze in a few more hours. So kind.",5
16425205,124329567,"2017-01-01",108454474,"Sarai","Chioma was very helpful and responsible as a host. She made sure I chose the most quickest and safest travel route to her place. I felt secure and enjoyed my stay.",5
16427668,125001520,"2017-01-03",36673144,"David","mathew's place was perfect for our visit.  the subway was less than a block away which made exploring all of manhattan and taking trips to brooklyn easy.  his apartment is located in quiet neighborhood but just minutes away from the busy city.  great city to visit and wonderful apartment to stay at.  i'd recommend getting the fish or shrimp tacos at los mariscos near chelsea market then head down the 15th street to blue bottle for your perfect cup of coffee.",5
16429866,124748091,"2017-01-02",65852955,"Manon","We stayed at Isadora's place for a week. We had a great time, she's a really nice person (even if we got to meet only twice). Her room is really close to Manhattan (20 minutes by express subway) and located in a good neighbourhood.
We also had a great time with her roommates who are amazing and funny!
Thks again guys, we'll come back for sure!",5
16435009,124738766,"2017-01-02",45866385,"Caleb","Thoroughly enjoyed my stay at Craig's place.  Condo is located in a perfect spot in Midtown West with some of the best views of the city.  Luxury, upscale building with a doorman which is a huge plus.  Close to Times Square and other attractions if you are looking to do the tourist thing, but also tucked far enough away in a more residential area if you know the city and are looking to avoid the congestion.  Craig was super helpful, responded to all of my inquiries right away, and the place was exactly as described.  I would highly recommend staying at Craig's.",5
16436513,124338854,"2017-01-01",106920046,"Sam","This place is in a very good location and close to Central Park and public transportation. There are several grocery stores next to the building that delivers to the apartment within minutes. 

The apartment is very modern and clean with 2 rooms, a mid size and a small one, mattresses are ok, pillows can be better but ok. The living room has a sofa bed, good for kids. Bring your own eyecover if you will sleep in the living room. The wifi os fast and reliable.

The building is nice with big elevator and quite neighbors.

The access to the roof is nice with seating area, you will like it of you want to get some fresh air or you are a smoker.

The host was very helpful and answers all the questions promptly,, also offers tips and advices about the area.",5
16438712,125746237,"2017-01-07",304899,"Bernie","Aaron's an amazing host! Although I didn't get to meet him since he was away, he communicated with me as fast as he could and has everything prepped before he left. His room mates are considerate and helpful and location is just perfect. It's quiet and basic facilities like gym and laundry room are just right inside the building. Because this is my first time renting a private room where I usually rent entire apartments for longer stays, it took away my skepticism and I truly look forward to be back here if there's a chance in near future.",5
16438712,149704110,"2017-05-05",70261518,"Yura","The host canceled this reservation 5 days before arrival. This is an automated posting.",5
16439011,165036027,"2017-06-30",65994526,"Ben","Good location and a nice place to stay. Amanda is very helpful",5
16442999,124701612,"2017-01-02",12709652,"Diana","Great location and spacious studio with a separate kitchen. We enjoyed our stay very much.",5
