LotArea,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,BsmtFinSF1,BsmtUnfSF,Electrical,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,SalePrice
6600,1Fam,1Story,1982,2005,Gable,638,207,SB,845,1,0,3,6,0,1982,1,264,0,0,0,2008,134500
12508,1Fam,1.5Fin,1940,1985,Gable,660,323,SB,1750,2,0,4,7,0,1989,1,423,245,0,0,2008,160000
12395,1Fam,1Story,1984,1984,Gable,647,217,SB,889,1,0,3,6,0,1984,2,484,0,0,0,2008,137500
11075,1Fam,2Story,1969,1969,Gable,562,29,SB,1968,2,1,4,7,1,1969,2,530,305,189,0,2008,172000
56600,1Fam,2.5Unf,1900,1950,Hip,0,686,SB,1836,2,0,4,7,0,1900,1,288,0,0,0,2008,103000
10667,1Fam,1Story,1971,1971,Gable,838,749,SB,1587,2,0,3,7,1,1971,2,525,0,44,0,2007,167300
10628,1Fam,1Story,1970,1970,Flat,778,499,SB,1277,1,0,2,5,1,1970,2,526,0,0,0,2007,167000
13651,1Fam,1Story,1973,1973,Gable,1880,343,SB,2223,2,0,3,8,2,1973,2,516,300,0,0,2007,244000
15865,1Fam,1Story,1970,1970,Flat,351,1043,SB,2217,2,0,4,8,1,1970,2,621,81,207,0,2007,268000
12394,1Fam,2Story,2003,2003,Gable,0,847,SB,1733,2,1,3,7,1,2003,2,433,100,48,0,2007,225000
10364,1Fam,2Story,1995,1996,Gable,0,806,SB,1572,2,1,3,7,1,1995,2,373,0,40,0,2007,168000
13869,1Fam,2Story,1997,1997,Gable,182,612,SB,1470,2,0,3,6,0,1997,2,388,0,75,0,2007,177000
8773,1Fam,2Story,1997,1997,Gable,0,916,SB,1600,2,1,3,7,1,1997,2,460,100,38,0,2007,169000
8872,1Fam,SLvl,1997,1997,Gable,0,384,SB,1384,2,1,3,7,1,1997,2,390,0,0,0,2007,161500
5330,TwnhsE,1Story,2000,2000,Gable,1196,298,SB,1652,2,0,2,6,0,2000,2,499,96,48,0,2007,251000
10147,1Fam,SLvl,1994,1994,Gable,186,206,SB,1694,2,1,3,7,1,1994,2,398,256,64,0,2007,160000
8637,1Fam,2Story,1999,2000,Gable,871,52,SB,1714,2,1,3,7,1,2000,2,451,256,48,0,2007,180000
7875,1Fam,2Story,1996,1996,Gable,414,277,SB,1553,2,1,3,6,0,1996,2,420,0,44,0,2007,178750
7875,1Fam,1Story,1995,1996,Gable,0,1237,SB,1253,2,0,3,6,1,1995,2,402,220,21,0,2007,176000
7500,1Fam,2Story,1999,2003,Gable,0,938,SB,2299,3,1,5,7,1,1999,2,482,188,30,0,2007,204000
9556,1Fam,1Story,1992,1993,Gable,0,1168,SB,1187,2,0,3,6,0,1992,2,420,0,21,0,2007,160000
10784,1Fam,SLvl,1991,1992,Gable,0,384,SB,1472,2,1,3,7,1,1991,2,402,164,0,0,2007,160000
9125,1Fam,SLvl,1992,1992,Gable,0,384,SB,1482,2,1,3,7,1,1992,2,392,100,25,0,2007,163900
7655,1Fam,2Story,1993,1994,Gable,0,903,SB,1642,2,1,3,7,1,1993,2,392,290,84,0,2007,168000
18160,1Fam,1Story,1964,1964,Gable,550,752,SB,1128,1,0,3,6,1,1964,2,480,0,108,0,2007,154204
3696,TwnhsE,1Story,1986,1986,Gable,0,1074,SB,1088,1,1,2,5,0,1987,2,461,0,74,0,2007,170000
5062,TwnhsE,2Story,1984,1984,Gable,828,180,SB,2090,2,0,3,6,1,1984,2,577,219,0,0,2007,207500
4740,TwnhsE,1Story,1988,1988,Gable,248,918,SB,1179,2,0,2,5,0,1988,2,480,0,108,0,2007,182000
5118,TwnhsE,1Story,1990,1990,Gable,926,386,SB,1321,1,0,1,4,1,1990,2,484,0,64,0,2007,212000
14157,1Fam,1Story,2005,2006,Hip,1249,673,SB,1922,2,0,3,8,1,2005,3,676,178,51,0,2007,377426
12328,1Fam,2Story,2005,2005,Hip,986,163,SB,2541,3,1,4,10,1,2005,3,729,120,32,0,2007,349265
41600,2fmCon,1Story,1969,1990,Gable,1047,53,SB,1424,1,1,3,7,0,1969,3,828,144,0,0,2007,155000
8035,TwnhsE,1Story,2006,2006,Gable,797,815,SB,1612,2,0,2,6,1,2006,2,556,0,164,0,2007,319900
8089,1Fam,1Story,2007,2007,Gable,945,474,SB,1419,2,0,2,7,1,2007,2,567,140,0,0,2007,392000
14082,1Fam,1Story,2006,2006,Hip,1558,662,SB,2234,1,1,1,7,1,2006,2,724,390,80,0,2007,441929
13870,1Fam,1Story,2006,2007,Hip,1152,590,SB,2042,2,0,3,8,1,2007,3,724,240,52,0,2007,455000
12546,1Fam,1Story,1981,1981,Gable,678,762,SB,1440,2,0,3,7,1,1981,2,467,0,0,0,2007,182900
10960,1Fam,1Story,1984,1984,Hip,256,1028,SB,1284,2,0,3,5,0,1984,2,480,0,0,0,2007,174000
12090,1Fam,SLvl,1984,2003,Hip,0,585,SB,1868,3,1,3,7,1,1984,2,477,268,112,0,2007,178000
12090,1Fam,2Story,1981,2003,Gable,321,404,SB,1479,2,1,3,6,1,1981,2,484,167,72,0,2007,176000
12299,1Fam,1Story,1978,1985,Gable,1328,201,SB,1664,2,0,3,7,1,1978,2,663,0,0,0,2007,213000
11339,1Fam,2Story,1979,1979,Hip,758,22,SB,1930,2,1,4,9,1,1979,2,481,192,72,0,2007,192000
11952,1Fam,2Story,1977,1977,Mansard,0,808,SB,1969,2,1,3,8,1,1977,2,534,0,0,0,2007,190000
12046,1Fam,2Story,1976,1976,Gable,156,692,SB,2030,2,1,4,8,1,1976,2,551,0,224,0,2007,195000
10395,1Fam,SLvl,1978,1978,Gable,605,427,SB,1032,2,0,3,6,1,1978,2,564,0,0,0,2007,148000
11850,1Fam,1Story,1984,1984,Gable,781,372,SB,1177,2,0,3,6,0,1984,2,495,204,103,0,2007,151500
11584,1Fam,SLvl,1979,1979,Hip,315,114,SB,1725,2,1,3,6,1,1979,2,550,0,88,0,2007,197000
10400,1Fam,1Story,1979,1999,Gable,903,356,SB,1353,2,0,2,5,1,1979,2,478,240,141,0,2007,192350
10793,1Fam,2Story,1969,1969,Mansard,493,0,SB,1620,2,1,4,7,0,1969,2,462,208,0,0,2007,152000
13001,1Fam,1Story,1971,1971,Hip,492,1012,SB,1220,2,0,2,6,1,1971,2,944,0,0,0,2007,170000
12243,1Fam,1Story,1971,1971,Gable,998,486,SB,1484,2,0,3,7,1,1971,2,487,224,0,0,2007,175000
11700,1Fam,2Story,1968,1968,Mansard,384,143,SB,1743,1,2,3,7,1,1968,2,539,224,0,0,2007,175000
12384,1Fam,2Story,1976,1976,Gable,0,793,SB,1935,2,1,3,7,1,1976,2,550,0,113,0,2007,197900
8991,1Fam,SLvl,1976,1976,Gable,624,0,SB,1324,2,0,3,5,1,1976,2,585,407,36,0,2007,174000
8000,1Fam,2Story,1974,1974,Gable,931,0,SB,1877,2,1,4,8,1,1974,2,488,0,96,0,2007,178900
10500,1Fam,SLvl,1971,2005,Gambrel,349,23,SB,1109,1,0,3,5,0,1971,1,288,35,0,0,2007,139000
10530,1Fam,1Story,1971,1971,Hip,282,664,SB,981,1,1,3,5,0,1979,2,576,0,312,0,2007,143250
7472,1Fam,2Story,1972,2004,Gable,626,99,SB,1479,1,1,4,7,0,1972,2,484,0,32,0,2007,184000
9457,1Fam,1Story,1970,1990,Gable,566,359,SB,1422,1,0,3,7,0,1988,2,576,252,0,0,2007,155000
7920,1Fam,1Story,1970,2002,Gable,81,214,SB,914,1,0,3,5,0,1970,1,368,120,0,0,2007,133000
9758,1Fam,1Story,1971,1971,Gable,412,251,SB,950,1,0,3,5,0,1981,1,280,0,0,0,2007,119500
8294,1Fam,1Story,1971,1971,Gable,0,858,SB,872,1,0,3,5,0,1974,4,480,0,0,0,2007,123000
7340,1Fam,1Story,1971,1971,Gable,322,536,SB,858,1,0,2,4,0,1979,1,684,0,0,0,2007,110000
17199,1Fam,1Story,1961,1961,Gable,314,600,SB,914,1,0,2,4,0,1961,1,270,140,0,0,2007,128000
9000,1Fam,1Story,1971,1971,Gable,616,248,SB,864,1,0,3,5,0,1974,2,528,0,0,0,2007,120500
4058,TwnhsE,SFoyer,1998,1998,Gable,584,0,SB,767,1,0,1,4,0,1998,1,367,120,40,0,2007,133000
4113,TwnhsE,1Story,2001,2001,Gable,0,1337,SB,1337,2,0,2,5,1,2001,2,511,136,68,0,2007,155000
10943,TwnhsE,1Story,1997,1998,Gable,930,475,SB,1337,2,0,2,5,1,1997,2,522,0,68,0,2007,177000
2205,Twnhs,2Story,1973,1973,Gable,312,213,SB,1092,1,1,3,6,0,1973,1,264,144,0,0,2007,113500
1890,Twnhs,2Story,1973,1973,Gable,356,316,SB,1218,1,1,3,7,0,1973,1,264,144,28,0,2007,113000
2058,Twnhs,2Story,1973,1973,Gable,0,672,SB,1218,1,1,4,7,0,1973,1,264,0,28,0,2007,113700
2016,TwnhsE,2Story,1970,1970,Gable,0,630,SB,1302,2,1,3,6,0,1970,2,440,0,0,0,2007,106000
1920,TwnhsE,2Story,1971,1971,Gable,471,294,SB,1365,1,1,2,6,0,1971,2,440,240,36,0,2007,122500
4928,TwnhsE,1Story,1976,1976,Gable,120,958,SB,958,2,0,2,5,1,1977,2,440,0,205,0,2007,128000
2308,TwnhsE,2Story,1976,1976,Gable,556,248,SB,1548,2,1,3,7,1,1976,2,440,48,0,0,2007,155000
2304,Twnhs,1Story,1978,1978,Gable,632,423,SB,1055,2,0,2,4,0,1978,1,319,108,32,0,2007,142500
7150,1Fam,1Story,1966,1966,Hip,725,263,SB,988,1,0,3,5,0,1974,1,360,0,0,0,2007,129250
12469,1Fam,1Story,2006,2007,Hip,1151,639,SB,1816,2,0,3,7,1,2007,3,730,186,36,0,2007,356000
11694,1Fam,1Story,2007,2007,Hip,48,1774,SB,1828,2,0,3,9,1,2007,3,774,0,108,0,2007,314813
12030,1Fam,1Story,2007,2007,Hip,0,1694,SB,1694,2,0,3,7,0,2007,3,818,168,228,0,2007,318000
11825,1Fam,1Story,2006,2007,Gable,0,1694,SB,1694,2,0,3,7,1,2006,3,856,0,112,0,2007,322400
12085,1Fam,1Story,2007,2007,Hip,1004,730,SB,1734,2,0,3,7,1,2007,3,928,0,0,0,2007,318000
14333,1Fam,1Story,2007,2007,Gable,1518,590,SB,2122,2,1,2,7,1,2007,3,938,130,142,0,2007,345474
14450,1Fam,1Story,2006,2007,Gable,0,2121,SB,2121,2,1,3,8,1,2007,3,732,124,98,0,2007,415298
13440,1Fam,2Story,2006,2007,Hip,0,1108,SB,2550,2,1,4,11,1,2006,3,670,120,39,0,2007,338931
15431,1Fam,1Story,2005,2006,Hip,1430,564,SB,2046,2,1,2,7,2,2005,3,878,188,65,0,2007,450000
14154,1Fam,2Story,2006,2006,Gable,0,1063,SB,2172,2,1,3,9,1,2006,3,947,192,62,0,2007,280000
14226,1Fam,1Story,2006,2006,Hip,0,1935,SB,1973,2,0,3,9,1,2006,3,895,315,45,0,2007,395000
13693,1Fam,2Story,2006,2006,Hip,0,2153,SB,2643,2,1,3,9,1,2006,3,694,414,84,0,2007,380000
11428,1Fam,1Story,2006,2006,Gable,0,1626,SB,1634,2,0,3,7,1,2006,3,866,0,44,0,2007,250000
14977,1Fam,1Story,2006,2007,Gable,1350,626,SB,1976,2,0,2,7,1,2006,3,908,250,63,0,2007,440000
13654,1Fam,2Story,2005,2006,Gable,0,1704,SB,2758,2,1,4,9,1,2005,3,814,282,55,0,2007,418000
16659,1Fam,2Story,2007,2008,Gable,0,1582,SB,2152,2,1,3,7,1,2007,2,728,0,368,0,2007,260116
9591,1Fam,2Story,2004,2005,Gable,0,1143,SB,2473,2,1,4,9,1,2004,3,852,192,151,0,2007,317000
9709,1Fam,2Story,2007,2007,Gable,778,140,SB,2100,2,1,3,8,2,2007,3,786,172,104,0,2007,319500
10562,1Fam,2Story,2007,2007,Gable,1288,294,SB,2161,1,1,3,8,1,2007,3,789,178,120,0,2007,325624
13615,1Fam,1Story,2006,2006,Hip,0,1802,SB,1802,2,1,3,7,1,2006,3,843,158,105,0,2007,372000
13069,1Fam,2Story,2004,2004,Gable,0,1706,SB,2956,2,1,5,11,1,2004,3,916,194,50,0,2007,342000
12099,1Fam,2Story,2004,2004,Gable,970,166,SB,2468,2,1,4,10,1,2004,3,872,184,154,0,2007,354000
14277,1Fam,2Story,2003,2003,Gable,938,379,SB,2385,2,1,3,7,1,2003,3,818,192,228,0,2007,350000
11999,1Fam,2Story,2003,2004,Hip,0,1181,SB,2374,2,1,4,10,1,2003,3,656,104,100,0,2007,285000
12568,1Fam,2Story,2007,2007,Hip,669,226,SB,1818,2,1,3,8,1,2007,3,774,196,104,0,2007,281500
9926,1Fam,1Story,2005,2006,Gable,1178,436,SB,1614,2,0,3,7,0,2005,3,878,100,38,0,2007,245700
9254,1Fam,1Story,2005,2005,Gable,119,1602,SB,1721,2,0,3,7,0,2005,2,554,168,27,0,2007,232698
10732,1Fam,2Story,2006,2007,Gable,0,1298,SB,1828,2,1,3,7,0,2006,3,876,0,40,0,2007,250000
7577,TwnhsE,1Story,2005,2006,Gable,20,1342,SB,1362,2,0,2,6,1,2005,2,460,192,28,0,2007,194700
3901,Twnhs,1Story,2005,2006,Gable,866,436,SB,1302,1,1,1,5,1,2005,2,631,110,50,0,2007,204000
3903,Twnhs,1Story,2005,2006,Gable,1030,272,SB,1302,1,1,1,5,1,2005,2,631,110,50,0,2007,2.00E+05
6289,TwnhsE,1Story,2005,2006,Gable,762,600,SB,1362,2,0,2,6,1,2005,2,460,192,28,0,2007,207000
4590,Twnhs,1Story,2006,2006,Gable,24,1530,SB,1554,2,0,2,6,1,2006,2,627,156,73,0,2007,209500
4590,Twnhs,1Story,2006,2006,Gable,24,1530,SB,1554,2,0,2,6,1,2006,2,627,156,73,0,2007,209500
6442,TwnhsE,1Story,2006,2006,Gable,24,1346,SB,1370,2,0,2,6,1,2006,2,484,120,49,0,2007,202500
7841,TwnhsE,1Story,2005,2005,Hip,848,729,SB,1577,2,0,2,6,1,2005,2,564,203,39,0,2007,280000
7313,TwnhsE,1Story,2005,2005,Hip,1153,408,SB,1561,2,0,2,6,1,2005,2,556,203,47,0,2007,277500
7820,TwnhsE,1Story,2007,2007,Hip,0,1869,SB,1869,2,0,2,6,1,2007,2,617,210,54,0,2007,318061
6240,TwnhsE,1Story,2006,2006,Hip,24,1300,SB,1324,2,0,2,6,1,2006,2,550,0,38,0,2007,221370
3242,TwnhsE,1Story,2003,2003,Gable,1000,405,SB,1405,2,0,2,6,1,2003,2,478,136,36,0,2007,2.00E+05
10237,1Fam,2Story,2005,2006,Gable,0,768,SB,1536,2,1,3,6,1,2005,2,400,100,38,0,2007,176000
10237,1Fam,2Story,2005,2007,Gable,0,783,SB,1484,2,1,3,8,1,2005,2,393,0,72,0,2007,178900
13204,1Fam,2Story,2006,2007,Gable,0,608,SB,1458,2,0,3,6,0,2007,2,454,100,33,0,2007,168165
8857,1Fam,2Story,2006,2006,Gable,0,738,SB,1495,2,1,3,7,1,2006,2,440,100,30,0,2007,171925
9729,1Fam,2Story,2006,2007,Gable,0,698,SB,1746,2,1,3,6,1,2007,3,350,0,34,0,2007,198444
12216,1Fam,1Story,2005,2005,Gable,918,408,SB,1326,2,0,3,6,0,2005,2,388,120,23,0,2007,203000
9018,1Fam,2Story,2007,2007,Hip,0,728,SB,1456,2,1,3,8,1,2007,2,400,100,24,0,2007,179540
8993,1Fam,1Story,2007,2007,Gable,0,1302,SB,1302,2,0,3,6,0,2007,2,436,0,22,0,2007,176485
8899,1Fam,1Story,2007,2007,Gable,24,1316,SB,1340,2,0,3,6,0,2007,2,396,100,30,0,2007,181134
8499,1Fam,2Story,2006,2007,Gable,0,616,SB,1412,2,1,3,6,1,2007,2,432,0,36,0,2007,156932
8229,1Fam,2Story,2007,2007,Gable,0,752,SB,1504,2,1,3,6,0,2007,2,440,100,32,0,2007,166000
7713,1Fam,2Story,2007,2007,Gable,0,728,SB,1456,2,1,3,7,0,2007,2,400,100,24,0,2007,177594
7697,1Fam,1Story,2007,2007,Gable,0,1246,SB,1258,2,0,3,6,0,2007,2,462,0,0,0,2007,173500
3922,TwnhsE,1Story,2006,2007,Gable,0,1258,SB,1258,2,0,2,6,1,2007,3,648,144,16,0,2007,172500
3922,TwnhsE,1Story,2006,2007,Gable,0,1258,SB,1402,0,2,2,7,1,2006,3,648,120,16,0,2007,194201
3621,TwnhsE,1Story,2003,2003,Hip,1084,322,SB,1589,2,0,2,7,1,2003,3,630,143,20,0,2007,226500
3710,1Fam,1Story,2007,2007,Gable,0,1266,SB,1266,2,0,2,6,1,2007,2,388,100,16,0,2007,185485
14572,1Fam,1Story,2004,2004,Hip,1300,230,SB,1530,2,0,3,7,1,2004,3,630,144,36,0,2007,259000
16219,1Fam,SLvl,2004,2005,Gable,779,56,SB,1119,2,0,2,5,0,2004,2,437,100,24,0,2007,188500
11084,1Fam,SLvl,2004,2004,Gable,192,192,SB,1374,2,1,3,8,1,2004,2,400,100,0,0,2007,175000
11796,1Fam,2Story,2004,2005,Gable,0,847,SB,1959,2,1,4,8,1,2004,2,434,100,48,0,2007,215000
10936,1Fam,1Story,2006,2006,Gable,0,1510,SB,1525,2,1,3,6,1,2006,2,534,100,18,0,2007,206580
8244,1Fam,2Story,2004,2004,Gable,0,840,SB,1720,2,1,3,7,1,2004,2,440,100,48,0,2007,183500
7875,1Fam,2Story,2003,2003,Gable,0,847,SB,1948,2,1,4,8,1,2003,2,434,0,48,0,2007,211000
8063,1Fam,2Story,2000,2000,Gable,0,924,SB,1690,2,1,3,7,1,2000,2,463,100,48,0,2007,181000
8740,1Fam,2Story,2002,2002,Gable,574,280,SB,1995,2,1,4,8,1,2002,2,435,264,48,0,2007,219500
7917,1Fam,2Story,1999,2000,Gable,0,953,SB,1647,2,1,3,7,1,1999,2,460,0,40,0,2007,175000
9967,1Fam,SLvl,2000,2000,Gable,0,384,SB,1430,2,1,3,8,1,2000,2,400,100,0,0,2007,170000
7750,1Fam,2Story,2003,2003,Gable,0,660,SB,1320,2,1,3,6,0,2003,2,400,0,48,0,2007,162000
9487,1Fam,2Story,2000,2000,Gable,520,395,SB,1690,2,1,3,7,1,2000,2,442,0,50,0,2007,187000
9649,1Fam,2Story,1999,2000,Gable,0,941,SB,1644,2,1,3,7,1,1999,2,460,460,42,0,2007,185000
12191,1Fam,2Story,1997,1998,Hip,1181,598,SB,2551,2,1,4,8,2,1998,3,925,76,61,0,2007,384500
11000,1Fam,2Story,2000,2000,Gable,0,969,SB,2285,2,1,4,8,1,2000,3,648,0,56,0,2007,248000
10557,1Fam,2Story,1998,1998,Gable,672,736,SB,3078,2,1,4,9,1,1998,3,806,108,87,0,2007,410000
11002,1Fam,2Story,1998,1999,Gable,1048,341,SB,2582,2,1,4,9,1,1998,3,758,286,60,0,2007,322500
10790,1Fam,2Story,1998,1998,Gable,0,1066,SB,2385,2,1,4,8,1,1998,3,600,120,38,0,2007,252000
9920,1Fam,2Story,1996,1997,Gable,862,255,SB,2013,2,1,3,8,1,1997,2,455,180,130,0,2007,269790
11787,1Fam,2Story,1996,1997,Gable,719,660,SB,2398,2,1,3,8,1,1996,3,834,239,60,0,2007,315750
9950,1Fam,2Story,1995,1995,Gable,565,638,SB,2520,2,1,4,9,1,1995,3,721,224,114,0,2007,290000
12257,1Fam,2Story,1995,1995,Gable,56,1198,SB,2531,2,1,4,9,1,1995,3,752,222,98,0,2007,290000
12692,1Fam,1Story,1992,1993,Hip,1231,1969,SB,3228,3,0,4,10,1,1992,2,546,264,75,0,2007,430000
11762,1Fam,2Story,1992,1993,Gable,335,770,SB,2202,2,1,4,9,1,1992,2,517,0,65,0,2007,263000
9044,1Fam,2Story,1996,1997,Gable,1225,100,SB,2538,2,1,4,8,1,1996,3,933,198,92,0,2007,330000
9910,1Fam,1Story,2007,2007,Gable,0,1369,SB,1369,2,0,3,5,0,2007,2,605,0,203,0,2007,213133
11830,1Fam,1Story,2007,2007,Gable,1220,322,SB,1542,2,0,3,6,1,2007,3,852,168,110,0,2007,260261
11670,1Fam,1Story,2006,2006,Hip,0,1905,SB,1905,2,0,3,8,1,2006,3,788,0,191,0,2007,320000
15256,1Fam,1Story,2007,2007,Gable,929,556,SB,1464,2,0,3,6,0,2007,3,754,168,160,0,2007,282922
10612,1Fam,1Story,2006,2006,Gable,28,1496,SB,1534,2,0,3,7,1,2006,2,484,168,46,0,2007,215000
12291,1Fam,1Story,2007,2007,Hip,1572,394,SB,1966,2,0,1,6,1,2007,3,1092,76,52,0,2007,419005
13501,1Fam,1Story,2006,2006,Gable,63,1560,SB,1636,2,0,3,8,1,2006,3,865,0,60,0,2007,255000
9986,1Fam,1Story,2006,2007,Gable,0,1795,SB,1795,2,0,2,7,1,2007,3,895,0,49,0,2007,147000
9416,1Fam,1Story,2007,2007,Hip,1126,600,SB,1726,2,0,3,8,1,2007,3,786,171,138,0,2007,311872
9849,1Fam,1Story,2007,2007,Hip,0,1689,SB,1689,2,0,3,7,0,2007,3,954,0,56,0,2007,248328
10000,1Fam,1Story,2006,2006,Hip,0,1588,SB,1588,2,0,3,7,1,2006,3,825,144,45,0,2007,227000
8847,1Fam,1Story,2005,2005,Gable,769,769,SB,1538,2,0,3,7,0,2005,2,484,146,40,0,2007,260000
9158,1Fam,1Story,2007,2007,Gable,0,1496,SB,1496,2,0,3,7,0,2007,2,474,168,130,0,2007,225000
8251,1Fam,1Story,2005,2006,Gable,778,716,SB,1506,2,0,3,7,1,2005,2,672,192,35,0,2007,249000
10084,1Fam,1Story,2004,2005,Gable,1369,317,SB,1694,2,0,3,7,1,2004,2,636,255,57,0,2007,307000
9605,1Fam,2Story,2006,2006,Gable,0,982,SB,1977,2,1,3,7,0,2006,3,574,240,53,0,2007,250000
8778,1Fam,2Story,2006,2006,Gable,0,1302,SB,1830,2,1,3,7,0,2006,3,859,0,40,0,2007,221300
8640,1Fam,1Story,2007,2007,Gable,24,1314,SB,1338,2,0,3,6,0,2007,2,598,0,141,0,2007,208900
9000,1Fam,1Story,2006,2007,Gable,0,1335,SB,1335,2,0,3,6,0,2007,2,575,0,210,0,2007,210400
8640,1Fam,2Story,2007,2007,Gable,350,546,SB,1792,2,1,3,8,0,2007,2,590,184,96,0,2007,255000
9000,1Fam,2Story,2006,2006,Gable,0,1088,SB,1959,2,1,3,8,1,2006,3,1025,208,46,0,2007,270000
9000,1Fam,2Story,2007,2007,Gable,64,1120,SB,2610,2,1,4,11,1,2007,2,550,208,364,0,2007,303477
11096,1Fam,1Story,2006,2006,Gable,24,1632,SB,1656,2,0,3,7,0,2006,3,826,0,146,0,2007,249700
10207,1Fam,2Story,2007,2007,Gable,0,874,SB,1761,3,0,3,7,0,2007,2,578,144,105,0,2007,227875
10440,1Fam,1Story,2007,2007,Gable,0,1574,SB,1584,2,0,2,6,1,2007,2,594,0,256,0,2007,261329
11824,1Fam,1Story,2006,2006,Gable,0,1685,SB,1685,2,0,2,5,1,2006,3,658,112,63,0,2007,253000
10625,1Fam,2Story,2004,2004,Gable,0,1158,SB,2443,2,1,4,9,1,2004,3,744,193,127,0,2007,265000
11143,1Fam,2Story,2004,2005,Gable,0,1580,SB,2466,3,0,4,8,1,2004,2,610,159,214,0,2007,340000
7500,1Fam,1Story,2006,2007,Gable,0,1100,SB,1100,1,1,3,6,0,0,0,0,0,136,0,2007,146000
7500,1Fam,1Story,2006,2006,Gable,0,1143,SB,1143,1,1,3,5,0,0,0,0,0,55,0,2007,147000
12450,1Fam,1Story,2003,2004,Gable,729,365,SB,1094,1,0,3,6,0,2004,2,576,0,0,0,2007,149000
7441,1Fam,1Story,2006,2006,Gable,0,1461,SB,1486,2,0,3,7,0,2006,2,566,0,32,0,2007,181000
8462,1Fam,2Story,1994,1994,Gable,814,114,SB,1721,2,1,3,7,0,1994,2,471,300,87,0,2007,201000
11613,1Fam,2Story,1993,1997,Gable,480,384,SB,1820,2,1,3,7,0,1993,2,492,144,85,0,2007,191750
8450,1Fam,1Story,2000,2001,Gable,0,1349,SB,1349,2,0,3,6,0,2000,2,539,120,55,0,2007,179000
16196,1Fam,1Story,1998,1998,Gable,1443,39,SB,1494,2,0,3,5,1,1998,2,514,402,25,0,2007,215000
8012,TwnhsE,1Story,1992,1992,Gable,430,1145,SB,1575,2,0,2,5,0,1992,2,529,0,0,0,2007,179200
8012,TwnhsE,2Story,1980,1980,Gable,0,630,SB,1266,1,1,2,5,2,1980,1,283,340,0,0,2007,128000
9180,1Fam,SFoyer,1983,1983,Gable,747,0,SB,884,1,0,2,5,0,1983,2,504,240,0,0,2007,144000
8400,Duplex,1Story,1977,1977,Gable,0,0,SB,2020,2,0,4,10,2,1977,2,630,0,0,0,2007,144000
6285,1Fam,1Story,1977,1977,Gable,138,405,SB,894,1,0,2,5,0,1979,1,308,192,0,0,2007,120750
8480,1Fam,1Story,1963,1963,Hip,630,340,SB,970,1,0,2,5,0,1996,2,624,0,24,0,2007,132500
7420,1Fam,1Story,1962,1962,Hip,417,640,SB,1057,1,0,3,6,0,1977,2,576,0,0,0,2007,132000
7758,1Fam,1Story,1962,2001,Gable,588,411,SB,999,1,0,3,6,0,1963,1,264,0,132,0,2007,132500
6970,1Fam,1Story,1961,1961,Gable,932,108,SB,1120,1,1,3,5,0,1961,2,544,168,0,0,2007,129000
13673,1Fam,1Story,1962,1962,Gable,0,1140,SB,1696,1,1,3,8,1,1962,1,349,0,30,0,2007,143900
7476,1Fam,1Story,1968,1968,Gable,812,228,SB,1040,1,1,3,5,0,1991,2,686,188,0,0,2007,145000
9945,1Fam,1Story,1961,1961,Hip,827,161,SB,988,1,0,3,5,0,1963,2,572,0,0,0,2007,128500
6173,1Fam,1Story,1967,1967,Gable,599,277,SB,902,1,0,3,6,0,1967,1,288,0,0,0,2007,125500
19522,1Fam,2Story,1990,1990,Gable,727,496,SB,2503,2,1,3,7,1,1990,2,564,0,99,0,2007,3.00E+05
17542,1Fam,2Story,1974,2003,Gable,125,36,SB,2167,2,1,3,9,2,1974,2,518,220,47,0,2007,294000
10751,1Fam,1Story,1974,1974,Gable,787,250,SB,1037,1,0,2,5,0,1974,2,431,136,47,0,2007,129000
16647,1Fam,SFoyer,1975,1981,Gable,1390,0,SB,1701,2,0,3,6,2,1975,2,611,0,0,0,2007,171000
12712,1Fam,1Story,1973,2006,Gable,968,76,SB,1055,1,0,2,5,1,1973,2,542,455,0,0,2007,147000
9572,1Fam,2Story,1990,1990,Gable,482,971,SB,2810,2,1,4,9,1,1990,2,750,500,0,0,2007,302000
10678,1Fam,1.5Fin,1992,2000,Hip,700,983,SB,2872,2,1,4,9,1,1992,2,541,0,33,0,2007,285000
4379,TwnhsE,1Story,2004,2004,Gable,851,527,SB,1378,2,0,2,6,1,2004,2,540,160,56,0,2007,214000
3523,TwnhsE,1Story,2006,2007,Gable,60,1081,SB,1151,2,0,2,5,0,2006,2,484,0,60,0,2007,166000
3784,TwnhsE,1Story,2006,2007,Gable,60,1451,SB,1565,2,0,2,5,0,2006,2,476,0,120,0,2007,193800
4230,TwnhsE,1Story,2006,2007,Gable,0,1352,SB,1352,2,0,2,5,1,2006,2,466,0,241,0,2007,208900
3606,TwnhsE,1Story,2006,2007,Gable,937,415,SB,1352,2,0,2,5,1,2006,2,466,0,241,0,2007,194000
4251,TwnhsE,2Story,2006,2007,Gable,0,625,SB,1250,2,1,2,5,0,2006,2,528,0,54,0,2007,164700
2280,Twnhs,2Story,1999,1999,Gable,565,179,SB,1501,2,1,3,6,1,1999,2,440,0,0,0,2007,176500
